timestamp,score,player_x_norm,player_velocity_norm,stone_x_norm,stone_y_norm,stone_speed_norm,dx_norm,abs_dx_norm,danger_left,danger_center,danger_right,action
1780487702.3120873,0,0.5,0.0,0.053125,0.8894069410466175,0.6892365789524654,-0.446875,0.446875,0,0,0,0
1780487702.3281476,0,0.5,0.0,0.053125,0.8977156812659354,0.6892365789524654,-0.446875,0.446875,0,0,0,0
1780487702.344475,0,0.5,0.0,0.053125,0.9060244214852531,0.6892365789524654,-0.446875,0.446875,0,0,0,0
1780487702.3615794,0,0.5,0.0,0.053125,0.9148524579682783,0.6892365789524654,-0.446875,0.446875,0,0,0,0
1780487702.3780503,0,0.5,0.0,0.053125,0.9236804944513035,0.6892365789524654,-0.446875,0.446875,0,0,0,0
1780487702.3940034,0,0.5,0.0,0.053125,0.9319892346706212,0.6892365789524654,-0.446875,0.446875,0,0,0,0
1780487702.4106033,0,0.5,0.0,0.053125,0.940297974889939,0.6892365789524654,-0.446875,0.446875,0,0,0,0
1780487702.4271255,0,0.5,0.0,0.053125,0.9491260113729643,0.6892365789524654,-0.446875,0.446875,0,0,0,0
1780487702.4434123,0,0.5,0.0,0.053125,0.9574347515922821,0.6892365789524654,-0.446875,0.446875,0,0,0,0
1780487702.4604218,0,0.5,0.0,0.053125,0.9662627880753072,0.6892365789524654,-0.446875,0.446875,0,0,0,0
1780487702.4767017,0,0.5,0.0,0.053125,0.9750908245583324,0.6892365789524654,-0.446875,0.446875,0,0,0,0
1780487702.4929707,0,0.5,0.0,0.053125,0.9833995647776502,0.6892365789524654,-0.446875,0.446875,0,0,0,0
1780487702.5093954,0,0.5,0.0,0.053125,0.9917083049969679,0.6892365789524654,-0.446875,0.446875,0,0,0,0
1780487702.526459,0,0.5,0.0,0.053125,1.0005363414799933,0.6892365789524654,-0.446875,0.446875,0,0,0,0
1780487702.5441298,0,0.5,0.0,0.053125,1.0093643779630184,0.6892365789524654,-0.446875,0.446875,0,0,0,0
1780487702.560257,0,0.5,0.0,0.3328125,0.5605815428514831,0.22985861154395504,-0.1671875,0.1671875,1,0,0,0
1780487702.578307,0,0.5,0.0,0.3328125,0.5675385711547506,0.22985861154395504,-0.1671875,0.1671875,1,0,0,0
1780487702.5955248,1,0.5,0.0,0.3328125,0.5749048364170338,0.22985861154395504,-0.1671875,0.1671875,1,0,0,0
1780487702.61201,1,0.5,0.0,0.3328125,0.5818618647203013,0.22985861154395504,-0.1671875,0.1671875,1,0,0,0
1780487702.6285315,1,0.5,0.0,0.3328125,0.5884096560645532,0.22985861154395504,-0.1671875,0.1671875,1,0,0,0
1780487702.6452754,1,0.5,0.0,0.3328125,0.5953666843678208,0.22985861154395504,-0.1671875,0.1671875,1,0,0,0
1780487702.6624298,1,0.5,0.0,0.3328125,0.6023237126710883,0.22985861154395504,-0.1671875,0.1671875,1,0,0,0
1780487702.6793213,1,0.5,0.0,0.3328125,0.6092807409743558,0.22985861154395504,-0.1671875,0.1671875,1,0,0,0
1780487702.695558,1,0.5,0.0,0.3328125,0.6162377692776233,0.22985861154395504,-0.1671875,0.1671875,1,0,0,0
1780487702.7116485,1,0.5,0.0,0.3328125,0.6227855606218752,0.22985861154395504,-0.1671875,0.1671875,1,0,0,0
1780487702.728016,1,0.5,0.0,0.3328125,0.629333351966127,0.22985861154395504,-0.1671875,0.1671875,1,0,0,0
1780487702.744582,1,0.5,0.0,0.3328125,0.6358811433103789,0.22985861154395504,-0.1671875,0.1671875,1,0,0,0
1780487702.76119,1,0.5,0.0,0.3328125,0.6428381716136465,0.22985861154395504,-0.1671875,0.1671875,1,0,0,0
1780487702.7773077,1,0.5,0.0,0.3328125,0.6493859629578984,0.22985861154395504,-0.1671875,0.1671875,1,0,0,0
1780487702.7944417,1,0.5,0.0,0.3328125,0.6563429912611659,0.22985861154395504,-0.1671875,0.1671875,1,0,0,0
1780487702.8104687,1,0.5,0.0,0.3328125,0.6633000195644334,0.22985861154395504,-0.1671875,0.1671875,1,0,0,0
1780487702.8263967,1,0.5,0.0,0.3328125,0.6698478109086853,0.22985861154395504,-0.1671875,0.1671875,1,0,0,0
